gram,generated_from_n_prob
2122122,0.0003220359340116347
2131223,0.0003212818051608394
2123223,0.00032090235895654117
2122323,0.0003209023589565411
2413213,0.00032002879678793054
4241323,0.00031952546917285684
0422322,0.0003190354363191644
2413014,0.00031681477690900507
3421322,0.0003150881258001681
4232044,0.00031493320116193833
2423221,0.0003148615615959722
3123214,0.00031482938927028254
1214213,0.00031466465939148015
2324232,0.0003142140476998172
2323242,0.0003142140476998172
2413204,0.00031417372583016496
2041324,0.0003141318149049795
2232441,0.000312276335175498
2321034,0.0003110245929983102
1221321,0.0003106506660474726
1213221,0.00031065066604747253
2441323,0.000309877780191708
2142400,0.0003094330956494186
1214204,0.0003089077277430474
1221420,0.00030890772774304706
4213122,0.0003086238974093617
4212322,0.0003082594006823557
4232122,0.00030825940068235564
1221312,0.0003076144199231551
1232212,0.00030725111542799765
1221232,0.00030725111542799765
3240041,0.0003057614800925937
4204214,0.00030349332538932725
2130141,0.000303434614571714
3221324,0.0003021647835666388
2232320,0.00030198915501888733
1420400,0.0002992036855431194
3014132,0.0002978725180867397
3122322,0.0002972314562855887
4413424,0.0002943087557388965
1413012,0.00029410475440620797
1232413,0.00029387164781923523
4130121,0.00029372726188053763
2413121,0.0002932425685621912
2324131,0.0002926395142003763
2413223,0.00029226737290951314
1320422,0.0002922053770205831
1241340,0.0002908205597227242
0042212,0.00029081156576608256
4004212,0.00029078365204099305
2042321,0.00029037417940958125
2320423,0.00028981568545098874
2041320,0.00028973983793883313
2232044,0.000288028434093026
0441324,0.0002873788571688863
1214223,0.00028736855642636704
1232323,0.0002862851291985944
2142040,0.0002854059688716772
4240041,0.00028488323679639173
3210342,0.0002848825648209518
4004241,0.0002840550150597321
3213213,0.0002838960388067426
0400422,0.0002822238821228861
2232122,0.00028192477689050995
4221324,0.00028153213270120644
3213014,0.0002810448969050415
3422103,0.00027991355793681775
1413212,0.0002789194886379595
3213204,0.0002787020329281293
3221320,0.000278702032928129
4132121,0.00027856148686938143
0042413,0.00027814797000012115
1232041,0.0002768357875255829
2400441,0.00027628152854549873
4131212,0.0002758388748574632
1213422,0.0002747959344557241
